"","Participant","SubjAge","SubjEnglish","SubjGender","Condition","List","PSA","Story","Name","Job","Pet","Pronoun","M_Type","M_Response","M_Acc","P_Text","P_Response","P_Acc"
"10540","293","27","Native (learned from birth)","female","psa","psa_2","1","0","Brian","Uber driver","cat","he/him","job","mechanic",0,NA,NA,NA
"10541","293","27","Native (learned from birth)","female","psa","psa_2","1","0","Laura","accountant","dog","they/them","pronoun","she/her",0,"she went to bed","she/her",0
"10542","293","27","Native (learned from birth)","female","psa","psa_2","1","0","Daniel","retail","fish","they/them","job","Uber driver",0,NA,NA,NA
"10543","293","27","Native (learned from birth)","female","psa","psa_2","1","0","Daniel","retail","fish","they/them","pet","dog",0,NA,NA,NA
"10544","293","27","Native (learned from birth)","female","psa","psa_2","1","0","Daniel","retail","fish","they/them","pronoun","he/him",0,"they had wine with their meal%0A%0A","they/them",1
"10545","293","27","Native (learned from birth)","female","psa","psa_2","1","0","James","janitor","cat","they/them","job","food service",0,NA,NA,NA
"10546","293","27","Native (learned from birth)","female","psa","psa_2","1","0","James","janitor","cat","they/them","pet","cat",1,NA,NA,NA
"10547","293","27","Native (learned from birth)","female","psa","psa_2","1","0","James","janitor","cat","they/them","pronoun","they/them",1,"he ate dinner","he/him",0
"10548","293","27","Native (learned from birth)","female","psa","psa_2","1","0","Laura","accountant","dog","they/them","pet","cat",0,NA,NA,NA
"10549","294","29","Native (learned from birth)","male","psa","psa_2","1","0","Kevin","food service","dog","he/him","job","Uber driver",0,NA,NA,NA
"10550","294","29","Native (learned from birth)","male","psa","psa_2","1","0","Kevin","food service","dog","he/him","pet","fish",0,NA,NA,NA
"10551","294","29","Native (learned from birth)","male","psa","psa_2","1","0","Kevin","food service","dog","he/him","pronoun","he/him",1,"he drank a beer and took a shower","he/him",1
"10552","294","29","Native (learned from birth)","male","psa","psa_2","1","0","Emily","nurse","fish","she/her","pet","dog",0,NA,NA,NA
"10553","294","29","Native (learned from birth)","male","psa","psa_2","1","0","Emily","nurse","fish","she/her","pronoun","she/her",1,"She went straight to bed","she/her",1
"10554","294","29","Native (learned from birth)","male","psa","psa_2","1","0","James","janitor","cat","they/them","job","engineer",0,NA,NA,NA
"10555","294","29","Native (learned from birth)","male","psa","psa_2","1","0","Emily","nurse","fish","she/her","job","accountant",0,NA,NA,NA
"10556","294","29","Native (learned from birth)","male","psa","psa_2","1","0","James","janitor","cat","they/them","pronoun","they/them",1,"he watched a movie","he/him",0
"10557","294","29","Native (learned from birth)","male","psa","psa_2","1","0","Laura","accountant","dog","they/them","job","nurse",0,NA,NA,NA
"10558","294","29","Native (learned from birth)","male","psa","psa_2","1","0","Laura","accountant","dog","they/them","pet","cat",0,NA,NA,NA
"10559","294","29","Native (learned from birth)","male","psa","psa_2","1","0","Laura","accountant","dog","they/them","pronoun","she/her",0,"she got a glass of wine and relaxed","she/her",0
"10560","294","29","Native (learned from birth)","male","psa","psa_2","1","0","Jessica","teacher","cat","they/them","job","retail",0,NA,NA,NA
"10561","294","29","Native (learned from birth)","male","psa","psa_2","1","0","Jessica","teacher","cat","they/them","pet","dog",0,NA,NA,NA
"10562","294","29","Native (learned from birth)","male","psa","psa_2","1","0","Jessica","teacher","cat","they/them","pronoun","she/her",0,"she had to grade papers","she/her",0
"10563","294","29","Native (learned from birth)","male","psa","psa_2","1","0","Brian","Uber driver","cat","he/him","job","IT",0,NA,NA,NA
"10564","294","29","Native (learned from birth)","male","psa","psa_2","1","0","Brian","Uber driver","cat","he/him","pet","cat",1,NA,NA,NA
"10565","294","29","Native (learned from birth)","male","psa","psa_2","1","0","Brian","Uber driver","cat","he/him","pronoun","he/him",1,"He played videogames to relax","he/him",1
"10566","294","29","Native (learned from birth)","male","psa","psa_2","1","0","Melissa","doctor","cat","she/her","job","food service",0,NA,NA,NA
"10567","294","29","Native (learned from birth)","male","psa","psa_2","1","0","Melissa","doctor","cat","she/her","pet","dog",0,NA,NA,NA
"10568","294","29","Native (learned from birth)","male","psa","psa_2","1","0","James","janitor","cat","they/them","pet","cat",1,NA,NA,NA
"10569","294","29","Native (learned from birth)","male","psa","psa_2","1","0","Amanda","IT","dog","she/her","job","retail",0,NA,NA,NA
"10570","294","29","Native (learned from birth)","male","psa","psa_2","1","0","Amanda","IT","dog","she/her","pet","dog",1,NA,NA,NA
"10571","294","29","Native (learned from birth)","male","psa","psa_2","1","0","Amanda","IT","dog","she/her","pronoun","they/them",0,"she ordered some food","she/her",1
"10572","294","29","Native (learned from birth)","male","psa","psa_2","1","0","Daniel","retail","fish","they/them","job","doctor",0,NA,NA,NA
"10573","294","29","Native (learned from birth)","male","psa","psa_2","1","0","Daniel","retail","fish","they/them","pet","cat",0,NA,NA,NA
"10574","294","29","Native (learned from birth)","male","psa","psa_2","1","0","Daniel","retail","fish","they/them","pronoun","she/her",0,"they invited some friends to come over","they/them",1
"10575","294","29","Native (learned from birth)","male","psa","psa_2","1","0","Michael","mechanic","fish","he/him","job","mechanic",1,NA,NA,NA
"10576","294","29","Native (learned from birth)","male","psa","psa_2","1","0","Michael","mechanic","fish","he/him","pet","dog",0,NA,NA,NA
"10577","294","29","Native (learned from birth)","male","psa","psa_2","1","0","Michael","mechanic","fish","he/him","pronoun","he/him",1,"he changed his clothes ","he/him",1
"10578","294","29","Native (learned from birth)","male","psa","psa_2","1","0","Stephanie","salesperson","dog","she/her","job","teacher",0,NA,NA,NA
"10579","294","29","Native (learned from birth)","male","psa","psa_2","1","0","Stephanie","salesperson","dog","she/her","pet","cat",0,NA,NA,NA
"10580","294","29","Native (learned from birth)","male","psa","psa_2","1","0","Stephanie","salesperson","dog","she/her","pronoun","she/her",1,"she did the dishes and washed clothes","she/her",1
"10581","294","29","Native (learned from birth)","male","psa","psa_2","1","0","Andrew","engineer","fish","he/him","job","mechanic",0,NA,NA,NA
"10582","294","29","Native (learned from birth)","male","psa","psa_2","1","0","Andrew","engineer","fish","he/him","pet","cat",0,NA,NA,NA
"10583","294","29","Native (learned from birth)","male","psa","psa_2","1","0","Andrew","engineer","fish","he/him","pronoun","they/them",0,"they made pasta for dinner ","they/them",0
"10584","294","29","Native (learned from birth)","male","psa","psa_2","1","0","Melissa","doctor","cat","she/her","pronoun","she/her",1,"she took a bath and relaxed ","she/her",1
"10585","295","32","Native (learned from birth)","male","psa","psa_2","1","0","Brian","Uber driver","cat","he/him","job","Uber driver",1,NA,NA,NA
"10586","295","32","Native (learned from birth)","male","psa","psa_2","1","0","Brian","Uber driver","cat","he/him","pronoun","he/him",1,"he was tired","he/him",1
"10587","295","32","Native (learned from birth)","male","psa","psa_2","1","0","Stephanie","salesperson","dog","she/her","job","sales",0,NA,NA,NA
"10588","295","32","Native (learned from birth)","male","psa","psa_2","1","0","Stephanie","salesperson","dog","she/her","pet","dog",1,NA,NA,NA
"10589","295","32","Native (learned from birth)","male","psa","psa_2","1","0","Stephanie","salesperson","dog","she/her","pronoun","she/her",1,"she loved it","she/her",1
"10590","295","32","Native (learned from birth)","male","psa","psa_2","1","0","Kevin","food service","dog","he/him","job","food service",1,NA,NA,NA
"10591","295","32","Native (learned from birth)","male","psa","psa_2","1","0","Kevin","food service","dog","he/him","pet","dog",1,NA,NA,NA
"10592","295","32","Native (learned from birth)","male","psa","psa_2","1","0","Kevin","food service","dog","he/him","pronoun","he/him",1,"because he loves it","he/him",1
"10593","295","32","Native (learned from birth)","male","psa","psa_2","1","0","James","janitor","cat","they/them","job","janitor",1,NA,NA,NA
"10594","295","32","Native (learned from birth)","male","psa","psa_2","1","0","James","janitor","cat","they/them","pet","cat",1,NA,NA,NA
"10595","295","32","Native (learned from birth)","male","psa","psa_2","1","0","James","janitor","cat","they/them","pronoun","they/them",1,"he worked hard","he/him",0
"10596","295","32","Native (learned from birth)","male","psa","psa_2","1","0","Emily","nurse","fish","she/her","job","nurse",1,NA,NA,NA
"10597","295","32","Native (learned from birth)","male","psa","psa_2","1","0","Emily","nurse","fish","she/her","pet","fish",1,NA,NA,NA
"10598","295","32","Native (learned from birth)","male","psa","psa_2","1","0","Brian","Uber driver","cat","he/him","pet","cat",1,NA,NA,NA
"10599","295","32","Native (learned from birth)","male","psa","psa_2","1","0","Jessica","teacher","cat","they/them","job","teacher",1,NA,NA,NA
"10600","295","32","Native (learned from birth)","male","psa","psa_2","1","0","Jessica","teacher","cat","they/them","pet","cat",1,NA,NA,NA
"10601","295","32","Native (learned from birth)","male","psa","psa_2","1","0","Jessica","teacher","cat","they/them","pronoun","they/them",1,"She loves it","she/her",0
"10602","295","32","Native (learned from birth)","male","psa","psa_2","1","0","Andrew","engineer","fish","he/him","job","engineer",1,NA,NA,NA
"10603","295","32","Native (learned from birth)","male","psa","psa_2","1","0","Andrew","engineer","fish","he/him","pet","fish",1,NA,NA,NA
"10604","295","32","Native (learned from birth)","male","psa","psa_2","1","0","Andrew","engineer","fish","he/him","pronoun","he/him",1,"he loved it","he/him",1
"10605","295","32","Native (learned from birth)","male","psa","psa_2","1","0","Daniel","retail","fish","they/them","job","retail",1,NA,NA,NA
"10606","295","32","Native (learned from birth)","male","psa","psa_2","1","0","Daniel","retail","fish","they/them","pet","fish",1,NA,NA,NA
"10607","295","32","Native (learned from birth)","male","psa","psa_2","1","0","Daniel","retail","fish","they/them","pronoun","they/them",1,"he was tired%0A","he/him",0
"10608","295","32","Native (learned from birth)","male","psa","psa_2","1","0","Michael","mechanic","fish","he/him","job","mechanic",1,NA,NA,NA
"10609","295","32","Native (learned from birth)","male","psa","psa_2","1","0","Michael","mechanic","fish","he/him","pet","fish",1,NA,NA,NA
"10610","295","32","Native (learned from birth)","male","psa","psa_2","1","0","Michael","mechanic","fish","he/him","pronoun","he/him",1,"he was tired","he/him",1
"10611","295","32","Native (learned from birth)","male","psa","psa_2","1","0","Amanda","IT","dog","she/her","job","IT",1,NA,NA,NA
"10612","295","32","Native (learned from birth)","male","psa","psa_2","1","0","Amanda","IT","dog","she/her","pet","dog",1,NA,NA,NA
"10613","295","32","Native (learned from birth)","male","psa","psa_2","1","0","Amanda","IT","dog","she/her","pronoun","she/her",1,"she loved it","she/her",1
"10614","295","32","Native (learned from birth)","male","psa","psa_2","1","0","Melissa","doctor","cat","she/her","job","doctor",1,NA,NA,NA
"10615","295","32","Native (learned from birth)","male","psa","psa_2","1","0","Melissa","doctor","cat","she/her","pet","cat",1,NA,NA,NA
"10616","295","32","Native (learned from birth)","male","psa","psa_2","1","0","Melissa","doctor","cat","she/her","pronoun","she/her",1,"She loves it","she/her",1
"10617","295","32","Native (learned from birth)","male","psa","psa_2","1","0","Laura","accountant","dog","they/them","job","accountant",1,NA,NA,NA
"10618","295","32","Native (learned from birth)","male","psa","psa_2","1","0","Laura","accountant","dog","they/them","pet","dog",1,NA,NA,NA
"10619","295","32","Native (learned from birth)","male","psa","psa_2","1","0","Laura","accountant","dog","they/them","pronoun","they/them",1,"she loves accounts","she/her",0
"10620","295","32","Native (learned from birth)","male","psa","psa_2","1","0","Emily","nurse","fish","she/her","pronoun","she/her",1,"She loves it","she/her",1
"10621","296","31","Native (learned from birth)","male","psa","psa_2","1","0","Michael","mechanic","fish","he/him","job","mechanic",1,NA,NA,NA
"10622","296","31","Native (learned from birth)","male","psa","psa_2","1","0","Michael","mechanic","fish","he/him","pet","fish",1,NA,NA,NA
"10623","296","31","Native (learned from birth)","male","psa","psa_2","1","0","Stephanie","salesperson","dog","she/her","job","sales",0,NA,NA,NA
"10624","296","31","Native (learned from birth)","male","psa","psa_2","1","0","Stephanie","salesperson","dog","she/her","pet","dog",1,NA,NA,NA
"10625","296","31","Native (learned from birth)","male","psa","psa_2","1","0","Stephanie","salesperson","dog","she/her","pronoun","she/her",1,"went food shopping.","none",0
"10626","296","31","Native (learned from birth)","male","psa","psa_2","1","0","Michael","mechanic","fish","he/him","pronoun","he/him",1,"played video games.","none",0
"10627","296","31","Native (learned from birth)","male","psa","psa_2","1","0","Daniel","retail","fish","they/them","pet","fish",1,NA,NA,NA
"10628","296","31","Native (learned from birth)","male","psa","psa_2","1","0","Daniel","retail","fish","they/them","pronoun","they/them",1,"and went right to bed","none",0
"10629","296","31","Native (learned from birth)","male","psa","psa_2","1","0","Brian","Uber driver","cat","he/him","job","Uber driver",1,NA,NA,NA
"10630","296","31","Native (learned from birth)","male","psa","psa_2","1","0","Brian","Uber driver","cat","he/him","pet","cat",1,NA,NA,NA
"10631","296","31","Native (learned from birth)","male","psa","psa_2","1","0","Brian","Uber driver","cat","he/him","pronoun","he/him",1,"he took his cat for a walk.","he/him",1
